Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,วันและเวลา ที่ให้คำปรึกษาแนะนำ,วิธีขอรับคำปรึกษา,สถานะของผู้ขอคำปรึกษา,อาชีพ,ภูมิลำเนา (จังหวัดอื่นโปรดระบุช่องอื่นๆ),ประเภทของคดีที่ให้คำปรึกษา,"คดี
ตามมาตรา",ประเด็นที่ขอคำปรึกษา (เลือกได้หลายช่อง),ข้อเท็จจริง/ประเด็นที่ขอคำปรึกษาแนะนำ ,ผลการให้คำปรึกษาแนะนำ
2025-03-03 00:00:00,,บุคคลทั่วไป,,,,,,นายสุขสวัสดิ์ ผรม.ผถ.4 ลงทะเบียนเข้า,ตรวจสอบในระบบงานคดีปกครองคดี,,,,,,,,,,
,,,,,,,,ระบบคดี แต่ไม่สามารถกรอกข้อมูลยืนยัน,"อ.1203/65,1229/65 แล้วพบว่า ไม่มี",,,,,,,,,,
,,,,,,,,ตัวตนได้ (ระบบขึ้นข้อความตรวจสอบแล้ว,เอกสารการมอบอำนาจของบริษัท ทรู,,,,,,,,,,
,,,,,,,,ท่านไม่ใช่บุคคลในคดี),คอปอเรชั่น ลว. 5 ส.ค. 59 โทรแจ้ง,,,,,,,,,,
,,,,,,,,,คุณวิชญา เพื่อทราบและยื่นเอกสาร,,,,,,,,,,
,,,,,,,,,การมอบอำนาจเพิ่มเติม,,,,,,,,,,
2025-03-05 00:00:00,,บุคคลทั่วไป,,,,,,1.ได้ยื่นคำขอขยายระยะเวลาเข้ามา,1.ประสาน พคป.แจ้งคู่กรณีเบื้องต้นว่า,,,,,,,,,,
,,,,,,,,เมื่อวันที่ 3 มี.ค.68 ศาลมีคำสั่งเช่นไร,ศาลมีคำสั่งอนุญาต และเมื่อศาลมีคำสั่ง,,,,,,,,,,
,,,,,,,,2.ลงวันที่ในใบคำขอผิด 31 ม.ค.68,แล้ว สามารถเข้าไปเช็คในระบบได้เลย,,,,,,,,,,
,,,,,,,,ที่ถูกคือ 3 มี.ค.68 จะมีผลต่อวันที่ยื่นหรือไม่,2.ไม่มีผล เนื่องจากศาลยึดตามวันที่ส่ง,,,,,,,,,,
,,,,,,,,,ทางอิเล็กทรอนิกส์,,,,,,,,,,
2025-03-11 00:00:00,,ผู้รับมอบอำนาจ,,,,,,สอบถามการเข้าใช้งานระบบ e,แนะนำขั้นตอนการสมัครเข้าใข้งาน,,,,,,,,,,
,,ผู้ถูกฟ้องคดี,,,,,,และยื่นเอกสารการมอบอำนาจ,ระบบ e และอธิบายขั้นตอนการยื่น,,,,,,,,,,
,,,,,,,,ทางระบบ e,เอกสารเข้ามาในระบบ e,,,,,,,,,,
2025-03-20 00:00:00,,ผู้รับมอบอำนาจ,,,,,,คุณวิริชัย โทรมาสอบถามเกี่ยวกับคำขอ,ตรวจสอบแล้ว ศาลมีคำสั่งอนุญาต,,,,,,,,,,
,,,,,,,,ขยายระยะเวลา ลว. 18 มี.ค. 68,เมื่อวันที่ 20 มี.ค. 68 และอยู่ในขั้นตอน,,,,,,,,,,
,,,,,,,,ว่าศาลมีคำสั่งอย่างไร,การออกหมาย แจ้งคุณวิริชัยทราบ,,,,,,,,,,
,,บุคคลทั่วไป,,,,,,คุณทัศนีย์ แจ้งว่าได้รับหมาย ต.5,ตรวจสอบพบว่า พคป. ยังไม่ได้นำเข้า,,,,,,,,,,
,,,,,,,,แต่ยังไม่ได้รับเอกสารแนบ(คำอุทธรณ์),คำอุทธรณ์ในสำนวน e ศูนย์ฯ กดนำเข้า,,,,,,,,,,
,,,,,,,,,ให้เรียบร้อย,,,,,,,,,,
2025-03-26 00:00:00,,บุคคลทั่วไป,,,,,,คุณธนาชัย สอบถามเกี่ยวกับขั้นตอนการยื่น,แนะนำขั้นตอนการยื่นคำแก้อุทธรณ์,,,,,,,,,,
,,,,,,,,คำแก้อุทธรณืในระบบคดี e,ในระบบ e,,,,,,,,,,
2025-03-27 00:00:00,,ผู้รับมอบอำนาจ,,,,,,คุณอนันต์แจ้งว่าไม่สามารถเข้าดูสำนวนคดี e,ตรวจสอบพบว่า คุณอนันต์ได้ยื่นคำแถลง,,,,,,,,,,
,,,,,,,,ในระบบได้,พร้อมหนังสือมอบอำนาจ ลว.20 มี.ค.68,,,,,,,,,,
,,,,,,,,,ทางอิเล็กทรอนิกส์ ซึ่งศาลยังไม่มีการ,,,,,,,,,,
,,,,,,,,,เพิ่มชื่อคุณอนันต์เป็นผู้รับมอบอำนาจใน,,,,,,,,,,
,,,,,,,,,ระบบศูนย์ฯ ดำเนินการเพิ่มข้อมูลของ,,,,,,,,,,
,,,,,,,,,คุณอนันต์ในระบบ,,,,,,,,,,
2025-03-28 00:00:00,,บุคคลทั่วไป,,,,,,ได้รับหมาย ต.5 ทางคดีอิเล็กทรอนิกส์,ตรวจสอบพบว่า คำอุทธรณ์ ,,,,,,,,,,
,,,,,,,,แต่ไม่รับคำอุทธรณ์,ลว. 20 มี.ค. 66 อยู่ลำดับที่ 1 ,,,,,,,,,,
,,,,,,,,,ของหน้าสำนวนคดีอิเล็กฯ ของ,,,,,,,,,,
,,,,,,,,,คุณตวีทิพย์ แจ้งคุณตวีทิพย์เพื่อเปิดดู,,,,,,,,,,
,,,,,,,,,เอกสาร,,,,,,,,,,
2025-03-31 00:00:00,,บุคคลทั่วไป,,,,,,ได้ยื่นคำขอขยายระยะเวลาทำคำแก้อุทธรณ์,ประสาน พคป. ได้รับแจ้งว่าท่านอนุญาต,,,,,,,,,,
,,,,,,,,ลว. 26 มี.ค. 68 อยากทราบว่าท่านมีคำสั่ง,และจะส่งหมายแจ้งเพื่อทราบอีกครั้ง,,,,,,,,,,
,,,,,,,,อนุญาตหรือไม่,,,,,,,,,,,
2025-04-03 00:00:00,,บุคคลทั่วไป,,,,,,สอบถามขั้นตอนการลงทะเบียน,แนะนำขั้นตอนการลงทะเบียนการใช้งาน,,,,,,,,,,
,,,,,,,,การใช้งานระบบคดีอิเล็กทรอนิกส์,ระบบคดีอิเล็กทรอนิกส์ และแนะนำ,,,,,,,,,,
,,,,,,,,และการยื่นเอกสารทางอิเล็กทรอนิกส์,ขั้นตอนการยื่นเอกสาร,,,,,,,,,,
2025-04-04 00:00:00,,บุคคลทั่วไป,,,,,,สอบถามการเข้าดูหมายในงาน,แนะนำขั้นตอนการเข้าดูหมายใน,,,,,,,,,,
,,,,,,,,ระบบคดีอิเล็กทรอนิกส์,งานระบบคดีอิเล็กทรอนิกส์ และแจ้ง,,,,,,,,,,
,,,,,,,,,ลำดับหมายที่ต้องการเปิดดู,,,,,,,,,,
2025-04-08 00:00:00,,บุคคลทั่วไป,,,,,,คู่กรณีขอทราบคำสั่งศาล กรณียื่น,ประสานงาน พคป.ประจำสำนวน ,,,,,,,,,,
,,,,,,,,คำแก้อุทธรณ์ ลว. 3 เม.ย.68,ได้รับแจ้งว่า ขอเช็คข้อมูลแล้วจะแจ้ง,,,,,,,,,,
,,,,,,,,ซึ่งเกินระยะเวลาที่ศาลกำหนด ,ให้ทราบอีกครั้ง,,,,,,,,,,
,,,,,,,,*แจ้งคู่กรณีสอบถามอีกครั้งในวันถัดไป,,,,,,,,,,,
,,บุคคลทั่วไป,,,,,,คู่กรณีสอบถามกรณียื่นคำแก้อุทธรณ์,แจ้งคู่กรณีให้ทราบว่า เมื่อคู่กรณีได้ยื่น,,,,,,,,,,
,,,,,,,,แต่ไม่ได้เซ็นชื่อ ถือว่ายื่นถูกต้องแล้ว,เอกสารผ่านระบบ ถือว่าได้ลงลายมือชื่อ,,,,,,,,,,
,,,,,,,,หรือไม่,หรือรับรองในเอกสารนั้นแล้ว,,,,,,,,,,
2025-04-11 00:00:00,,บุคคลทั่วไป,,,,,,คุณสุพรรัตน์ สอบถามเกี่ยวกับคำขอ,ประสาน พคป. แจ้งว่า ท่านมีสั่งอนุญาต,,,,,,,,,,
,,,,,,,,ขยายระยะเวลา ลว. 8 เม.ย. 68,และจะมีหมายแจ้งเพื่อทราบต่อไป ,,,,,,,,,,
,,,,,,,,ว่าศาลมีคำสั่งอย่างไร,ศูนย์ฯ โทรแจ้งคุณสุพรรัตน์ เพื่อทราบ,,,,,,,,,,
2025-04-22 00:00:00,,บุคคลทั่วไป,,,,,,คุณวัชรพงศ์ สอบถามเกี่ยวกับคำขอ,ประสาน พคป. แจ้งว่า ท่านมีสั่งอนุญาต,,,,,,,,,,
,,,,,,,,ขยายระยะเวลา ลว. 11 เม.ย. 68,และจะมีหมายแจ้งเพื่อทราบต่อไป ,,,,,,,,,,
,,,,,,,,ว่าศาลมีคำสั่งอย่างไร,ศูนย์ฯ โทรแจ้งคุณวัชรพงศ์ เพื่อทราบ,,,,,,,,,,
,,บุคคลทั่วไป,,,,,,ผรม.ผู้ถูกที่ 3 ต้องการยื่นคำแก้อุทธรณ์,ตรวจสอบแล้วพบว่าในระบบคดีของ,,,,,,,,,,
,,,,,,,,ในระบบ แต่แจ้งว่าในระบบไม่มีให้,ศาลต้นสถานะผู้ถูกฟ้องคดีที่ 3  คือ,,,,,,,,,,
,,,,,,,,เลือก สถานะผู้ถูกฟ้องคดีที่ 3,สถานะเดิม แต่ในคดีของศาลปกครอง,,,,,,,,,,
,,,,,,,,,สูงสุด สถานะผู้ถูกฟ้องคดีที่ 3 คือ,,,,,,,,,,
,,,,,,,,, ผู้อุทธรณ์ที่ 2 จึงแจ้งให้เลือกสถานะ,,,,,,,,,,
,,,,,,,,,เป็นผู้อุทธรณ์ที่ 2,,,,,,,,,,
2025-04-24 00:00:00,,บุคคลทั่วไป,,,,,,สอบถามการยื่นคำขอขยาย ลว. 23 เม.ย. 68,ประสาน พคป. แจ้งว่า ท่านมีคำสั่งให้,,,,,,,,,,
,,,,,,,, ศาลมีคำสั่งอย่างไร,แก้ไขคำขอจากผถ. 2 เป็นผฟ.2 ,,,,,,,,,,
,,,,,,,,,และยื่นใหม่อีกครั้ง โทรแจ้งคุณปทุมมาศ,,,,,,,,,,
,,บุคคลทั่วไป,,,,,,สอบถามการยื่นหนังสือตอบรับการใช้,ประสาน พคป. เพื่อตรวจหนังสือ,,,,,,,,,,
,,,,,,,,ระบบงานคดีปกครอง ลว. 24 เม.ย.  68 ,มอบอำนาจและเสนอท่าน,,,,,,,,,,
,,,,,,,,และการยื่นหนังสือมอบอำนาจช่วง,,,,,,,,,,,
